attendance_id,student_id,school_id,date,status,attendance_rate,week_of_year
26161,101,2,2021-03-26,0,0.35,12
322,2,1,2021-03-26,0,0.53,12
27466,106,2,2021-03-26,0,0.35,12
44431,171,3,2021-03-26,0,0.43,12
23290,90,2,2021-03-26,0,0.35,12
30859,119,2,2021-03-26,1,0.35,12
7108,28,1,2021-03-26,1,0.53,12
8935,35,1,2021-03-26,0,0.53,12
31120,120,2,2021-03-26,1,0.35,12
30598,118,2,2021-03-26,0,0.35,12
18071,70,2,2021-03-29,0,0.33,13
38429,148,3,2021-03-29,0,0.37,13
28772,111,2,2021-03-29,0,0.33,13
5021,20,1,2021-03-29,0,0.53,13
38951,150,3,2021-03-29,0,0.37,13
3716,15,1,2021-03-29,1,0.53,13
4760,19,1,2021-03-29,1,0.53,13
9980,39,1,2021-03-29,1,0.53,13
28250,109,2,2021-03-29,1,0.33,13
28511,110,2,2021-03-29,0,0.33,13
24857,96,2,2021-03-29,1,0.33,13
8936,35,1,2021-03-29,1,0.53,13
27206,105,2,2021-03-29,1,0.33,13
21203,82,2,2021-03-29,0,0.33,13
38690,149,3,2021-03-29,0,0.37,13
8153,32,1,2021-03-29,1,0.53,13
36080,139,3,2021-03-29,0,0.37,13
35819,138,3,2021-03-29,1,0.37,13
37646,145,3,2021-03-29,1,0.37,13
26945,104,2,2021-03-29,1,0.33,13
36341,140,3,2021-03-29,0,0.37,13
8675,34,1,2021-03-29,0,0.53,13
27728,107,2,2021-03-29,0,0.33,13
20942,81,2,2021-03-29,0,0.33,13
4238,17,1,2021-03-29,1,0.53,13
17549,68,2,2021-03-29,0,0.33,13
13112,51,1,2021-03-29,1,0.53,13
37385,144,3,2021-03-29,0,0.37,13
27467,106,2,2021-03-29,0,0.33,13
37124,143,3,2021-03-29,0,0.37,13
27989,108,2,2021-03-29,0,0.33,13
37907,146,3,2021-03-29,0,0.37,13
25118,97,2,2021-03-29,0,0.33,13
17288,67,2,2021-03-29,0,0.33,13
3977,16,1,2021-03-29,0,0.53,13
26684,103,2,2021-03-29,0,0.33,13
21986,85,2,2021-03-29,1,0.33,13
36863,142,3,2021-03-29,0,0.37,13
8414,33,1,2021-03-29,0,0.53,13
20681,80,2,2021-03-29,1,0.33,13
36602,141,3,2021-03-29,1,0.37,13
24596,95,2,2021-03-29,0,0.33,13
17810,69,2,2021-03-29,0,0.33,13
11546,45,1,2021-03-29,1,0.53,13
38168,147,3,2021-03-29,0,0.37,13
4499,18,1,2021-03-29,0,0.53,13
19637,76,2,2021-03-29,0,0.33,13
35558,137,3,2021-03-29,0,0.37,13
33209,128,3,2021-03-29,0,0.37,13
30338,117,2,2021-03-29,0,0.33,13
32948,127,3,2021-03-29,1,0.37,13
7370,29,1,2021-03-29,0,0.53,13
24335,94,2,2021-03-29,1,0.33,13
46520,179,3,2021-03-29,0,0.37,13
11285,44,1,2021-03-29,1,0.53,13
6326,25,1,2021-03-29,0,0.53,13
19115,74,2,2021-03-29,0,0.33,13
32687,126,3,2021-03-29,0,0.37,13
30599,118,2,2021-03-29,0,0.33,13
32426,125,3,2021-03-29,0,0.37,13
12068,47,1,2021-03-29,0,0.53,13
26162,101,2,2021-03-29,0,0.33,13
6587,26,1,2021-03-29,0,0.53,13
19376,75,2,2021-03-29,0,0.33,13
12329,48,1,2021-03-29,0,0.53,13
19898,77,2,2021-03-29,1,0.33,13
21725,84,2,2021-03-29,1,0.33,13
32165,124,3,2021-03-29,0,0.37,13
46781,180,3,2021-03-29,0,0.37,13
30860,119,2,2021-03-29,1,0.33,13
31904,123,3,2021-03-29,1,0.37,13
7109,28,1,2021-03-29,1,0.53,13
6848,27,1,2021-03-29,1,0.53,13
31643,122,3,2021-03-29,0,0.37,13
31382,121,3,2021-03-29,1,0.37,13
9458,37,1,2021-03-29,0,0.53,13
31121,120,2,2021-03-29,1,0.33,13
18854,73,2,2021-03-29,0,0.33,13
12851,50,1,2021-03-29,0,0.53,13
6065,24,1,2021-03-29,1,0.53,13
30077,116,2,2021-03-29,0,0.33,13
9197,36,1,2021-03-29,1,0.53,13
11807,46,1,2021-03-29,0,0.53,13
35297,136,3,2021-03-29,0,0.37,13
5282,21,1,2021-03-29,1,0.53,13
18332,71,2,2021-03-29,0,0.33,13
35036,135,3,2021-03-29,1,0.37,13
29033,112,2,2021-03-29,0,0.33,13
25901,100,2,2021-03-29,1,0.33,13
29294,113,2,2021-03-29,0,0.33,13
5543,22,1,2021-03-29,1,0.53,13
18593,72,2,2021-03-29,0,0.33,13
20420,79,2,2021-03-29,0,0.33,13
34514,133,3,2021-03-29,0,0.37,13
26423,102,2,2021-03-29,1,0.33,13
34253,132,3,2021-03-29,0,0.37,13
7892,31,1,2021-03-29,0,0.53,13
5804,23,1,2021-03-29,1,0.53,13
9719,38,1,2021-03-29,1,0.53,13
29555,114,2,2021-03-29,0,0.33,13
21464,83,2,2021-03-29,0,0.33,13
25379,98,2,2021-03-29,1,0.33,13
29816,115,2,2021-03-29,0,0.33,13
12590,49,1,2021-03-29,1,0.53,13
33992,131,3,2021-03-29,0,0.37,13
20159,78,2,2021-03-29,0,0.33,13
33731,130,3,2021-03-29,0,0.37,13
33470,129,3,2021-03-29,1,0.37,13
7631,30,1,2021-03-29,0,0.53,13
62,1,1,2021-03-29,1,0.53,13
25640,99,2,2021-03-29,1,0.33,13
34775,134,3,2021-03-29,1,0.37,13
22769,88,2,2021-03-29,1,0.33,13
2150,9,1,2021-03-29,1,0.53,13
2933,12,1,2021-03-29,1,0.53,13
39734,153,3,2021-03-29,1,0.37,13
41822,161,3,2021-03-29,0,0.37,13
2411,10,1,2021-03-29,0,0.53,13
42866,165,3,2021-03-29,1,0.37,13
45476,175,3,2021-03-29,0,0.37,13
44432,171,3,2021-03-29,0,0.37,13
45215,174,3,2021-03-29,0,0.37,13
15461,60,1,2021-03-29,0,0.53,13
42344,163,3,2021-03-29,1,0.37,13
15722,61,2,2021-03-29,1,0.33,13
10763,42,1,2021-03-29,1,0.53,13
23030,89,2,2021-03-29,0,0.33,13
22508,87,2,2021-03-29,1,0.33,13
16766,65,2,2021-03-29,0,0.33,13
43127,166,3,2021-03-29,1,0.37,13
845,4,1,2021-03-29,0,0.53,13
44693,172,3,2021-03-29,1,0.37,13
43388,167,3,2021-03-29,1,0.37,13
40517,156,3,2021-03-29,1,0.37,13
1628,7,1,2021-03-29,1,0.53,13
40256,155,3,2021-03-29,1,0.37,13
44954,173,3,2021-03-29,1,0.37,13
13634,53,1,2021-03-29,0,0.53,13
15200,59,1,2021-03-29,0,0.53,13
16244,63,2,2021-03-29,0,0.33,13
14939,58,1,2021-03-29,1,0.53,13
39995,154,3,2021-03-29,0,0.37,13
41561,160,3,2021-03-29,0,0.37,13
40778,157,3,2021-03-29,0,0.37,13
3194,13,1,2021-03-29,1,0.53,13
24074,93,2,2021-03-29,0,0.33,13
39473,152,3,2021-03-29,0,0.37,13
1889,8,1,2021-03-29,1,0.53,13
45737,176,3,2021-03-29,0,0.37,13
41039,158,3,2021-03-29,0,0.37,13
42083,162,3,2021-03-29,0,0.37,13
44171,170,3,2021-03-29,1,0.37,13
323,2,1,2021-03-29,0,0.53,13
16505,64,2,2021-03-29,0,0.33,13
11024,43,1,2021-03-29,1,0.53,13
584,3,1,2021-03-29,1,0.53,13
13895,54,1,2021-03-29,1,0.53,13
13373,52,1,2021-03-29,0,0.53,13
1367,6,1,2021-03-29,0,0.53,13
23291,90,2,2021-03-29,0,0.33,13
42605,164,3,2021-03-29,0,0.37,13
39212,151,3,2021-03-29,1,0.37,13
2672,11,1,2021-03-29,1,0.53,13
46259,178,3,2021-03-29,0,0.37,13
43910,169,3,2021-03-29,0,0.37,13
14678,57,1,2021-03-29,1,0.53,13
23552,91,2,2021-03-29,1,0.33,13
41300,159,3,2021-03-29,0,0.37,13
22247,86,2,2021-03-29,1,0.33,13
43649,168,3,2021-03-29,1,0.37,13
14417,56,1,2021-03-29,0,0.53,13
15983,62,2,2021-03-29,0,0.33,13
17027,66,2,2021-03-29,0,0.33,13
3455,14,1,2021-03-29,0,0.53,13
1106,5,1,2021-03-29,1,0.53,13
23813,92,2,2021-03-29,0,0.33,13
45998,177,3,2021-03-29,1,0.37,13
10241,40,1,2021-03-29,0,0.53,13
14156,55,1,2021-03-29,0,0.53,13
10502,41,1,2021-03-29,0,0.53,13
43650,168,3,2021-03-30,1,0.48,13
43911,169,3,2021-03-30,1,0.48,13
9459,37,1,2021-03-30,0,0.47,13
31644,122,3,2021-03-30,0,0.48,13
46782,180,3,2021-03-30,1,0.48,13
15462,60,1,2021-03-30,1,0.47,13
31383,121,3,2021-03-30,0,0.48,13
6849,27,1,2021-03-30,1,0.47,13
12330,48,1,2021-03-30,1,0.47,13
31905,123,3,2021-03-30,0,0.48,13
42345,163,3,2021-03-30,0,0.48,13
42606,164,3,2021-03-30,1,0.48,13
25641,99,2,2021-03-30,0,0.33,13
6066,24,1,2021-03-30,1,0.47,13
18855,73,2,2021-03-30,0,0.33,13
33210,128,3,2021-03-30,1,0.48,13
13896,54,1,2021-03-30,0,0.47,13
32949,127,3,2021-03-30,0,0.48,13
23553,91,2,2021-03-30,0,0.33,13
10503,41,1,2021-03-30,0,0.47,13
11286,44,1,2021-03-30,0,0.47,13
6327,25,1,2021-03-30,1,0.47,13
43389,167,3,2021-03-30,1,0.48,13
38952,150,3,2021-03-30,0,0.48,13
32688,126,3,2021-03-30,1,0.48,13
32427,125,3,2021-03-30,1,0.48,13
42867,165,3,2021-03-30,0,0.48,13
15723,61,2,2021-03-30,1,0.33,13
6588,26,1,2021-03-30,0,0.47,13
19377,75,2,2021-03-30,0,0.33,13
25902,100,2,2021-03-30,1,0.33,13
43128,166,3,2021-03-30,0,0.48,13
32166,124,3,2021-03-30,1,0.48,13
21726,84,2,2021-03-30,0,0.33,13
1629,7,1,2021-03-30,0,0.47,13
63,1,1,2021-03-30,1,0.47,13
19116,74,2,2021-03-30,0,0.33,13
19638,76,2,2021-03-30,0,0.33,13
24336,94,2,2021-03-30,0,0.33,13
1368,6,1,2021-03-30,1,0.47,13
45216,174,3,2021-03-30,0,0.48,13
26424,102,2,2021-03-30,0,0.33,13
45477,175,3,2021-03-30,0,0.48,13
8154,32,1,2021-03-30,0,0.47,13
28512,110,2,2021-03-30,1,0.33,13
585,3,1,2021-03-30,0,0.47,13
28251,109,2,2021-03-30,1,0.33,13
45738,176,3,2021-03-30,1,0.48,13
20682,80,2,2021-03-30,0,0.33,13
8415,33,1,2021-03-30,1,0.47,13
14418,56,1,2021-03-30,1,0.47,13
26685,103,2,2021-03-30,0,0.33,13
27990,108,2,2021-03-30,0,0.33,13
9198,36,1,2021-03-30,1,0.47,13
45999,177,3,2021-03-30,0,0.48,13
20943,81,2,2021-03-30,0,0.33,13
14679,57,1,2021-03-30,1,0.47,13
8676,34,1,2021-03-30,0,0.47,13
27468,106,2,2021-03-30,1,0.33,13
324,2,1,2021-03-30,1,0.47,13
11547,45,1,2021-03-30,0,0.47,13
27207,105,2,2021-03-30,0,0.33,13
21204,82,2,2021-03-30,1,0.33,13
46260,178,3,2021-03-30,1,0.48,13
46521,179,3,2021-03-30,0,0.48,13
22770,88,2,2021-03-30,1,0.33,13
8937,35,1,2021-03-30,0,0.47,13
26946,104,2,2021-03-30,0,0.33,13
27729,107,2,2021-03-30,1,0.33,13
28773,111,2,2021-03-30,0,0.33,13
10764,42,1,2021-03-30,1,0.47,13
11808,46,1,2021-03-30,1,0.47,13
23292,90,2,2021-03-30,0,0.33,13
7110,28,1,2021-03-30,1,0.47,13
30861,119,2,2021-03-30,0,0.33,13
44172,170,3,2021-03-30,0,0.48,13
19899,77,2,2021-03-30,1,0.33,13
14157,55,1,2021-03-30,0,0.47,13
26163,101,2,2021-03-30,1,0.33,13
12069,47,1,2021-03-30,0,0.47,13
30600,118,2,2021-03-30,0,0.33,13
44433,171,3,2021-03-30,0,0.48,13
15201,59,1,2021-03-30,0,0.47,13
30339,117,2,2021-03-30,0,0.33,13
22509,87,2,2021-03-30,1,0.33,13
30078,116,2,2021-03-30,0,0.33,13
1107,5,1,2021-03-30,1,0.47,13
7632,30,1,2021-03-30,1,0.47,13
20160,78,2,2021-03-30,0,0.33,13
29817,115,2,2021-03-30,0,0.33,13
44694,172,3,2021-03-30,0,0.48,13
21465,83,2,2021-03-30,0,0.33,13
29556,114,2,2021-03-30,0,0.33,13
44955,173,3,2021-03-30,0,0.48,13
14940,58,1,2021-03-30,1,0.47,13
7893,31,1,2021-03-30,1,0.47,13
846,4,1,2021-03-30,0,0.47,13
20421,79,2,2021-03-30,1,0.33,13
29295,113,2,2021-03-30,0,0.33,13
23031,89,2,2021-03-30,1,0.33,13
29034,112,2,2021-03-30,0,0.33,13
31122,120,2,2021-03-30,0,0.33,13
7371,29,1,2021-03-30,1,0.47,13
1890,8,1,2021-03-30,0,0.47,13
36342,140,3,2021-03-30,0,0.48,13
2673,11,1,2021-03-30,0,0.47,13
25119,97,2,2021-03-30,0,0.33,13
12852,50,1,2021-03-30,0,0.47,13
17550,68,2,2021-03-30,0,0.33,13
11025,43,1,2021-03-30,0,0.47,13
39735,153,3,2021-03-30,1,0.48,13
35559,137,3,2021-03-30,1,0.48,13
35298,136,3,2021-03-30,0,0.48,13
41040,158,3,2021-03-30,0,0.48,13
39474,152,3,2021-03-30,1,0.48,13
41301,159,3,2021-03-30,1,0.48,13
37647,145,3,2021-03-30,1,0.48,13
5283,21,1,2021-03-30,0,0.47,13
36603,141,3,2021-03-30,0,0.48,13
37908,146,3,2021-03-30,1,0.48,13
18333,71,2,2021-03-30,1,0.33,13
35037,135,3,2021-03-30,0,0.48,13
17289,67,2,2021-03-30,0,0.33,13
24075,93,2,2021-03-30,1,0.33,13
34776,134,3,2021-03-30,0,0.48,13
3978,16,1,2021-03-30,1,0.47,13
5022,20,1,2021-03-30,1,0.47,13
10242,40,1,2021-03-30,0,0.47,13
4239,17,1,2021-03-30,0,0.47,13
13113,51,1,2021-03-30,0,0.47,13
40257,155,3,2021-03-30,1,0.48,13
17811,69,2,2021-03-30,0,0.33,13
39996,154,3,2021-03-30,0,0.48,13
36864,142,3,2021-03-30,1,0.48,13
21987,85,2,2021-03-30,0,0.33,13
2934,12,1,2021-03-30,1,0.47,13
9981,39,1,2021-03-30,1,0.47,13
40518,156,3,2021-03-30,0,0.48,13
40779,157,3,2021-03-30,1,0.48,13
24858,96,2,2021-03-30,0,0.33,13
4761,19,1,2021-03-30,0,0.47,13
4500,18,1,2021-03-30,0,0.47,13
33471,129,3,2021-03-30,0,0.48,13
3195,13,1,2021-03-30,0,0.47,13
37125,143,3,2021-03-30,1,0.48,13
36081,139,3,2021-03-30,0,0.48,13
13635,53,1,2021-03-30,1,0.47,13
16767,65,2,2021-03-30,0,0.33,13
18072,70,2,2021-03-30,1,0.33,13
37386,144,3,2021-03-30,0,0.48,13
35820,138,3,2021-03-30,0,0.48,13
16506,64,2,2021-03-30,1,0.33,13
16245,63,2,2021-03-30,1,0.33,13
22248,86,2,2021-03-30,0,0.33,13
24597,95,2,2021-03-30,0,0.33,13
38169,147,3,2021-03-30,1,0.48,13
2412,10,1,2021-03-30,0,0.47,13
42084,162,3,2021-03-30,1,0.48,13
33993,131,3,2021-03-30,1,0.48,13
34254,132,3,2021-03-30,1,0.48,13
13374,52,1,2021-03-30,1,0.47,13
41823,161,3,2021-03-30,1,0.48,13
3717,15,1,2021-03-30,0,0.47,13
9720,38,1,2021-03-30,0,0.47,13
12591,49,1,2021-03-30,1,0.47,13
38430,148,3,2021-03-30,1,0.48,13
5544,22,1,2021-03-30,0,0.47,13
15984,62,2,2021-03-30,0,0.33,13
5805,23,1,2021-03-30,0,0.47,13
23814,92,2,2021-03-30,0,0.33,13
17028,66,2,2021-03-30,1,0.33,13
34515,133,3,2021-03-30,0,0.48,13
25380,98,2,2021-03-30,0,0.33,13
38691,149,3,2021-03-30,0,0.48,13
41562,160,3,2021-03-30,1,0.48,13
18594,72,2,2021-03-30,1,0.33,13
3456,14,1,2021-03-30,0,0.47,13
33732,130,3,2021-03-30,1,0.48,13
2151,9,1,2021-03-30,1,0.47,13
39213,151,3,2021-03-30,0,0.48,13
4501,18,1,2021-03-31,0,0.57,13
44956,173,3,2021-03-31,1,0.38,13
11809,46,1,2021-03-31,1,0.57,13
38953,150,3,2021-03-31,0,0.38,13
46522,179,3,2021-03-31,0,0.38,13
27208,105,2,2021-03-31,1,0.37,13
14941,58,1,2021-03-31,1,0.57,13
37126,143,3,2021-03-31,0,0.38,13
29035,112,2,2021-03-31,0,0.37,13
3196,13,1,2021-03-31,1,0.57,13
26947,104,2,2021-03-31,0,0.37,13
36865,142,3,2021-03-31,0,0.38,13
847,4,1,2021-03-31,0,0.57,13
7894,31,1,2021-03-31,0,0.57,13
39214,151,3,2021-03-31,0,0.38,13
46261,178,3,2021-03-31,0,0.38,13
8938,35,1,2021-03-31,1,0.57,13
16768,65,2,2021-03-31,0,0.37,13
38692,149,3,2021-03-31,0,0.38,13
20422,79,2,2021-03-31,0,0.37,13
3718,15,1,2021-03-31,0,0.57,13
29296,113,2,2021-03-31,0,0.37,13
45217,174,3,2021-03-31,1,0.38,13
37387,144,3,2021-03-31,0,0.38,13
37648,145,3,2021-03-31,1,0.38,13
14680,57,1,2021-03-31,0,0.57,13
45739,176,3,2021-03-31,0,0.38,13
20944,81,2,2021-03-31,0,0.37,13
20683,80,2,2021-03-31,1,0.37,13
37909,146,3,2021-03-31,0,0.38,13
325,2,1,2021-03-31,0,0.57,13
3979,16,1,2021-03-31,0,0.57,13
3457,14,1,2021-03-31,1,0.57,13
14419,56,1,2021-03-31,1,0.57,13
46000,177,3,2021-03-31,1,0.38,13
8416,33,1,2021-03-31,1,0.57,13
27991,108,2,2021-03-31,1,0.37,13
27730,107,2,2021-03-31,1,0.37,13
17290,67,2,2021-03-31,1,0.37,13
28774,111,2,2021-03-31,0,0.37,13
38170,147,3,2021-03-31,0,0.38,13
39475,152,3,2021-03-31,0,0.38,13
39736,153,3,2021-03-31,0,0.38,13
38431,148,3,2021-03-31,0,0.38,13
13114,51,1,2021-03-31,0,0.57,13
4240,17,1,2021-03-31,0,0.57,13
11548,45,1,2021-03-31,1,0.57,13
17551,68,2,2021-03-31,1,0.37,13
28252,109,2,2021-03-31,0,0.37,13
13375,52,1,2021-03-31,1,0.57,13
17029,66,2,2021-03-31,0,0.37,13
27469,106,2,2021-03-31,0,0.37,13
8155,32,1,2021-03-31,1,0.57,13
28513,110,2,2021-03-31,0,0.37,13
586,3,1,2021-03-31,0,0.57,13
8677,34,1,2021-03-31,1,0.57,13
45478,175,3,2021-03-31,1,0.38,13
39997,154,3,2021-03-31,0,0.38,13
33472,129,3,2021-03-31,0,0.38,13
29557,114,2,2021-03-31,1,0.37,13
15724,61,2,2021-03-31,0,0.37,13
2413,10,1,2021-03-31,1,0.57,13
6589,26,1,2021-03-31,1,0.57,13
34516,133,3,2021-03-31,0,0.38,13
41563,160,3,2021-03-31,0,0.38,13
19378,75,2,2021-03-31,0,0.37,13
12331,48,1,2021-03-31,0,0.57,13
5545,22,1,2021-03-31,1,0.57,13
42868,165,3,2021-03-31,0,0.38,13
32167,124,3,2021-03-31,0,0.38,13
1630,7,1,2021-03-31,1,0.57,13
34777,134,3,2021-03-31,1,0.38,13
31906,123,3,2021-03-31,1,0.38,13
16246,63,2,2021-03-31,0,0.37,13
18334,71,2,2021-03-31,1,0.37,13
46783,180,3,2021-03-31,1,0.38,13
43390,167,3,2021-03-31,1,0.38,13
15463,60,1,2021-03-31,1,0.57,13
43129,166,3,2021-03-31,1,0.38,13
41302,159,3,2021-03-31,1,0.38,13
34255,132,3,2021-03-31,0,0.38,13
41824,161,3,2021-03-31,0,0.38,13
42346,163,3,2021-03-31,1,0.38,13
2152,9,1,2021-03-31,1,0.57,13
42607,164,3,2021-03-31,0,0.38,13
33733,130,3,2021-03-31,1,0.38,13
6067,24,1,2021-03-31,1,0.57,13
42085,162,3,2021-03-31,0,0.38,13
18856,73,2,2021-03-31,1,0.37,13
33211,128,3,2021-03-31,1,0.38,13
32428,125,3,2021-03-31,0,0.38,13
33994,131,3,2021-03-31,0,0.38,13
32950,127,3,2021-03-31,1,0.38,13
12592,49,1,2021-03-31,1,0.57,13
5806,23,1,2021-03-31,0,0.57,13
1891,8,1,2021-03-31,0,0.57,13
6328,25,1,2021-03-31,0,0.57,13
15985,62,2,2021-03-31,1,0.37,13
19117,74,2,2021-03-31,1,0.37,13
32689,126,3,2021-03-31,0,0.38,13
13897,54,1,2021-03-31,1,0.57,13
6850,27,1,2021-03-31,1,0.57,13
31645,122,3,2021-03-31,1,0.38,13
35038,135,3,2021-03-31,0,0.38,13
30601,118,2,2021-03-31,0,0.37,13
36082,139,3,2021-03-31,0,0.38,13
44434,171,3,2021-03-31,0,0.38,13
15202,59,1,2021-03-31,1,0.57,13
40780,157,3,2021-03-31,1,0.38,13
4762,19,1,2021-03-31,1,0.57,13
30340,117,2,2021-03-31,1,0.37,13
30079,116,2,2021-03-31,0,0.37,13
14158,55,1,2021-03-31,0,0.57,13
40519,156,3,2021-03-31,1,0.38,13
2935,12,1,2021-03-31,0,0.57,13
7633,30,1,2021-03-31,0,0.57,13
36343,140,3,2021-03-31,0,0.38,13
17812,69,2,2021-03-31,0,0.37,13
20161,78,2,2021-03-31,0,0.37,13
29818,115,2,2021-03-31,0,0.37,13
40258,155,3,2021-03-31,1,0.38,13
44695,172,3,2021-03-31,1,0.38,13
1108,5,1,2021-03-31,1,0.57,13
18073,70,2,2021-03-31,0,0.37,13
13636,53,1,2021-03-31,0,0.57,13
35821,138,3,2021-03-31,0,0.38,13
5284,21,1,2021-03-31,1,0.57,13
31384,121,3,2021-03-31,1,0.38,13
41041,158,3,2021-03-31,0,0.38,13
43651,168,3,2021-03-31,0,0.38,13
35299,136,3,2021-03-31,0,0.38,13
43912,169,3,2021-03-31,1,0.38,13
35560,137,3,2021-03-31,0,0.38,13
1369,6,1,2021-03-31,0,0.57,13
19639,76,2,2021-03-31,0,0.37,13
31123,120,2,2021-03-31,0,0.37,13
12853,50,1,2021-03-31,0,0.57,13
5023,20,1,2021-03-31,1,0.57,13
7111,28,1,2021-03-31,0,0.57,13
30862,119,2,2021-03-31,0,0.37,13
2674,11,1,2021-03-31,0,0.57,13
16507,64,2,2021-03-31,0,0.37,13
44173,170,3,2021-03-31,0,0.38,13
19900,77,2,2021-03-31,0,0.37,13
12070,47,1,2021-03-31,1,0.57,13
36604,141,3,2021-03-31,1,0.38,13
7372,29,1,2021-03-31,0,0.57,13
18595,72,2,2021-03-31,1,0.37,13
24076,93,2,2021-03-31,1,0.37,13
25642,99,2,2021-03-31,0,0.37,13
21205,82,2,2021-03-31,0,0.37,13
22249,86,2,2021-03-31,0,0.37,13
10243,40,1,2021-03-31,1,0.57,13
21466,83,2,2021-03-31,0,0.37,13
23554,91,2,2021-03-31,0,0.37,13
24337,94,2,2021-03-31,0,0.37,13
25381,98,2,2021-03-31,1,0.37,13
9721,38,1,2021-03-31,1,0.57,13
24598,95,2,2021-03-31,0,0.37,13
26686,103,2,2021-03-31,0,0.37,13
10765,42,1,2021-03-31,1,0.57,13
23032,89,2,2021-03-31,0,0.37,13
9460,37,1,2021-03-31,0,0.57,13
64,1,1,2021-03-31,1,0.57,13
25903,100,2,2021-03-31,0,0.37,13
26164,101,2,2021-03-31,0,0.37,13
21988,85,2,2021-03-31,1,0.37,13
23293,90,2,2021-03-31,1,0.37,13
25120,97,2,2021-03-31,1,0.37,13
22510,87,2,2021-03-31,1,0.37,13
9982,39,1,2021-03-31,1,0.57,13
24859,96,2,2021-03-31,0,0.37,13
21727,84,2,2021-03-31,0,0.37,13
23815,92,2,2021-03-31,1,0.37,13
10504,41,1,2021-03-31,0,0.57,13
11026,43,1,2021-03-31,1,0.57,13
22771,88,2,2021-03-31,1,0.37,13
26425,102,2,2021-03-31,1,0.37,13
9199,36,1,2021-03-31,0,0.57,13
11287,44,1,2021-03-31,1,0.57,13
40259,155,3,2021-04-01,0,0.53,13
41042,158,3,2021-04-01,1,0.53,13
26165,101,2,2021-04-01,0,0.33,13
37127,143,3,2021-04-01,0,0.53,13
37388,144,3,2021-04-01,0,0.53,13
43652,168,3,2021-04-01,0,0.53,13
7373,29,1,2021-04-01,0,0.43,13
13115,51,1,2021-04-01,1,0.43,13
11027,43,1,2021-04-01,0,0.43,13
15464,60,1,2021-04-01,0,0.43,13
2414,10,1,2021-04-01,0,0.43,13
4241,17,1,2021-04-01,1,0.43,13
17552,68,2,2021-04-01,1,0.33,13
43391,167,3,2021-04-01,0,0.53,13
1631,7,1,2021-04-01,1,0.43,13
37649,145,3,2021-04-01,1,0.53,13
37910,146,3,2021-04-01,1,0.53,13
30341,117,2,2021-04-01,0,0.33,13
3980,16,1,2021-04-01,1,0.43,13
17291,67,2,2021-04-01,1,0.33,13
8417,33,1,2021-04-01,0,0.43,13
65,1,1,2021-04-01,1,0.43,13
12071,47,1,2021-04-01,0,0.43,13
27992,108,2,2021-04-01,0,0.33,13
26687,103,2,2021-04-01,1,0.33,13
4763,19,1,2021-04-01,0,0.43,13
24860,96,2,2021-04-01,0,0.33,13
19901,77,2,2021-04-01,0,0.33,13
20945,81,2,2021-04-01,1,0.33,13
14159,55,1,2021-04-01,1,0.43,13
11810,46,1,2021-04-01,1,0.43,13
9983,39,1,2021-04-01,0,0.43,13
41303,159,3,2021-04-01,0,0.53,13
27731,107,2,2021-04-01,0,0.33,13
24077,93,2,2021-04-01,1,0.33,13
36344,140,3,2021-04-01,0,0.53,13
44174,170,3,2021-04-01,1,0.53,13
17813,69,2,2021-04-01,0,0.33,13
36605,141,3,2021-04-01,1,0.53,13
36866,142,3,2021-04-01,0,0.53,13
41564,160,3,2021-04-01,1,0.53,13
16247,63,2,2021-04-01,1,0.33,13
1370,6,1,2021-04-01,1,0.43,13
30602,118,2,2021-04-01,1,0.33,13
43913,169,3,2021-04-01,0,0.53,13
4502,18,1,2021-04-01,0,0.43,13
29036,112,2,2021-04-01,1,0.33,13
21989,85,2,2021-04-01,0,0.33,13
2675,11,1,2021-04-01,1,0.43,13
13637,53,1,2021-04-01,0,0.43,13
24599,95,2,2021-04-01,0,0.33,13
20423,79,2,2021-04-01,0,0.33,13
23555,91,2,2021-04-01,1,0.33,13
26426,102,2,2021-04-01,0,0.33,13
3458,14,1,2021-04-01,1,0.43,13
40781,157,3,2021-04-01,0,0.53,13
8156,32,1,2021-04-01,0,0.43,13
40520,156,3,2021-04-01,1,0.53,13
22250,86,2,2021-04-01,0,0.33,13
28514,110,2,2021-04-01,0,0.33,13
39476,152,3,2021-04-01,1,0.53,13
29558,114,2,2021-04-01,0,0.33,13
39737,153,3,2021-04-01,0,0.53,13
42347,163,3,2021-04-01,0,0.53,13
2153,9,1,2021-04-01,1,0.43,13
16769,65,2,2021-04-01,1,0.33,13
2936,12,1,2021-04-01,0,0.43,13
7895,31,1,2021-04-01,1,0.43,13
3197,13,1,2021-04-01,0,0.43,13
42086,162,3,2021-04-01,1,0.53,13
16508,64,2,2021-04-01,0,0.33,13
23816,92,2,2021-04-01,0,0.33,13
10244,40,1,2021-04-01,0,0.43,13
15986,62,2,2021-04-01,0,0.33,13
39998,154,3,2021-04-01,1,0.53,13
41825,161,3,2021-04-01,0,0.53,13
29297,113,2,2021-04-01,0,0.33,13
13898,54,1,2021-04-01,1,0.43,13
29819,115,2,2021-04-01,0,0.33,13
43130,166,3,2021-04-01,0,0.53,13
28775,111,2,2021-04-01,0,0.33,13
15725,61,2,2021-04-01,0,0.33,13
30080,116,2,2021-04-01,0,0.33,13
38171,147,3,2021-04-01,1,0.53,13
38432,148,3,2021-04-01,0,0.53,13
